,name,upjong,address,category,rat_count,rat_avg,Latitude,Longitude
1504,아라오리,기타,제주특별자치도 제주시 516로 3155-30 1층 (아라일동),제주시,2,4.25,33.4554067,126.5507214
1505,화초,기타,제주특별자치도 제주시 동광로 26 2층 (이도이동),제주시,1,5.0,33.50175,126.5319
1506,원항아리칼국수,기타,제주특별자치도 제주시 복지로1길 11 (도남동),제주시,30,4.383333333,33.488648,126.5204611
1507,명동춘천닭갈비인제점,한식,제주특별자치도 제주시 연수로1길 4 (일도이동),제주시,4,4.625,33.5019125,126.5436405
1508,민타이,"외국음식전문점(인도,태국등)",제주특별자치도 제주시 노형11길 16 1층 (노형동),제주시,45,4.333333333,33.4771889,126.4742632
1509,동막골,식육(숯불구이),제주특별자치도 제주시 구산로 43-1 1층 (아라일동),제주시,65,4.569230769,33.4842569,126.5392633
1510,라멩하우스,한식,제주특별자치도 제주시 조천읍 북촌7길 7 1층,제주시,24,4.291666667,33.5484422,126.6936876
1511,가야아구찜,한식,제주특별자치도 제주시 도공로 20 1층 (도두일동),제주시,11,4.772727273,33.5044863,126.4652875
1512,서가앤쿡노형점,기타,제주특별자치도 제주시 노형8길 16 12층 (노형동),제주시,73,3.554794521,33.4846371,126.4840747
1513,진돼지,식육(숯불구이),제주특별자치도 제주시 은수길 65 B동 1층 (연동),제주시,69,4.369565217,33.5111091,126.5021075
1514,이퀄,기타,제주특별자치도 제주시 산지로 21 1층 (건입동),제주시,40,4.9,33.5151532,126.5295461
1515,탐라우돈,한식,제주특별자치도 제주시 다랑곶2길 52 (노형동),제주시,349,4.843839542,33.4908253,126.4759744
1516,등촌샤브칼국수,한식,제주특별자치도 제주시 화삼로 19 2층 (화북일동),제주시,84,4.535714286,33.5143764,126.5791822
1517,만금,한식,제주특별자치도 제주시 수덕5길 58 1층 (노형동),제주시,4,3.625,33.4840413,126.4732162
1518,맛집올레,한식,제주특별자치도 제주시 지석13길 9 101호 (삼양이동 거석빌라트),제주시,11,3.909090909,33.52189,126.5331
1519,안녕제주,한식,제주특별자치도 제주시 조천읍 함덕18길 19 1층,제주시,120,4.5375,33.5386457,126.6711623
1520,포35,한식,제주특별자치도 제주시 문송길 35 1층 (연동),제주시,14,4.321428571,33.4865013,126.4974507
1521,삼미횟집제주공항점,횟집,제주특별자치도 제주시 도두항서5길 1 (도두일동),제주시,234,4.63034188,33.5045622,126.4638484
1522,제주돔베고기집,식육(숯불구이),제주특별자치도 제주시 월랑로4길 6 (노형동),제주시,223,4.455156951,33.4878961,126.4785434
1523,한라구공탄,식육(숯불구이),제주특별자치도 제주시 수정길 10 1층 (외도일동),제주시,43,4.174418605,33.4916866,126.4290068
1524,제제김밥,한식,제주특별자치도 제주시 원노형로 43-1 1층 (노형동),제주시,62,4.39516129,33.4846762,126.4851349
1525,도마족발,식육(숯불구이),제주특별자치도 제주시 용화로10길 1 (용담이동),제주시,2,5.0,33.5096203,126.5079879
1526,심이네,한식,제주특별자치도 제주시 동문로 19-1 1층 (일도일동),제주시,36,4.625,33.5132533,126.5288367
1527,대도식당연동점,한식,제주특별자치도 제주시 은남길 31 1층 (연동),제주시,13,4.269230769,33.4869958,126.4959294
1528,난타오천용담점,패스트푸드,제주특별자치도 제주시 용담로 84 (용담이동(1층)),제주시,4,4.25,33.5122604,126.5116062
1529,팔플러스퓨전중식,중국식,제주특별자치도 제주시 성신로1길 23 1층 (연동),제주시,28,4.767857143,33.491806,126.4878905
1530,고향각재기,한식,제주특별자치도 제주시 구남동5길 1 1층 (이도이동),제주시,6,4.25,33.4905946,126.5413035
1531,함덕식탁,기타,제주특별자치도 제주시 조천읍 함덕로 28 1층,제주시,80,4.84375,33.5419571,126.6723272
1532,부가네얼큰이본점,한식,제주특별자치도 제주시 관덕로 15 1층 (삼도이동),제주시,20,4.55,33.5132482,126.5209196
1533,자작나무,기타,제주특별자치도 제주시 아연로 23 1층 (연동),제주시,6,4.333333333,33.4798361,126.49798
1534,레이지리자드,한식,제주특별자치도 제주시 조천읍 함와로 566-29 212동 1층,제주시,2,3.5,33.5145232,126.6777359
1535,피맥데이,경양식,제주특별자치도 제주시 고마로 90 2층 (일도이동),제주시,1,4.5,33.5062096,126.5406757
1536,올레실내포장마차,한식,제주특별자치도 제주시 추자면 추자로 52,제주시,9,3.611111111,33.9625462,126.2941947
1537,돈후명가,한식,제주특별자치도 제주시 연동7길 42 (연동),제주시,12,4.458333333,33.4862644,126.4904913
1538,청림해장,한식,제주특별자치도 제주시 남광로2길 7 (이도이동),제주시,16,4.6875,33.4918688,126.5376506
1539,용두골,한식,제주특별자치도 제주시 서해안로 644 2층 (용담삼동),제주시,5,4.1,33.5164234,126.505585
1540,담뽀뽀,기타,제주특별자치도 제주시 아란2길 56 1층 (아라일동),제주시,33,4.303030303,33.4261379,126.5626925
1541,대왕민물장어,한식,제주특별자치도 제주시 남광북1길 32-1 (이도이동),제주시,4,5.0,33.49593,126.5368613
1542,규태네,한식,제주특별자치도 제주시 노연로 55 (노형동(연동로136)),제주시,81,4.432098765,33.4861611,126.4861656
1543,탐궁숯불갈비,식육(숯불구이),제주특별자치도 제주시 우령6길 61 1층 (외도일동),제주시,9,4.388888889,33.4857889,126.4291058
1544,부가네얼큰이한라점,기타,제주특별자치도 제주시 정존5길 1 (노형동),제주시,10,4.35,33.4830005,126.4745729
1545,황재돈,한식,제주특별자치도 제주시 우정로13길 5 (외도일동102호(우정동6로5)),제주시,5,4.8,33.4871048,126.4317772
1546,솔지시청점,한식,제주특별자치도 제주시 광양13길 14 (이도이동),제주시,52,4.576923077,33.4990825,126.5318819
1547,신정,한식,제주특별자치도 제주시 고마로14길 16 (일도이동용인아파트상가102호(가령골1로30)),제주시,2,5.0,33.505902,126.5394753
1548,먹고보자,한식,제주특별자치도 제주시 선반로 40 (화북일동),제주시,1,5.0,33.5147875,126.5622161
1549,국수마씸,한식,제주특별자치도 제주시 관덕로2길 24 (삼도이동(1층)),제주시,99,4.227272727,33.510963,126.5210123
1550,서사라모이세해장국직영점,한식,제주특별자치도 제주시 서광로5길 37 101호 (용담일동),제주시,17,4.264705882,33.5034172,126.5142597
1551,저팔계깡통숯불구이,기타,제주특별자치도 제주시 조천읍 신북로 523 1층,제주시,324,4.663580247,33.5420349,126.6660566
1552,불타는여고24시떡볶이중앙여고점,기타,제주특별자치도 제주시 구남동5길 14 1층 (이도이동),제주시,29,4.75862069,33.4899183,126.5402938
1553,서프로와,기타,제주특별자치도 제주시 테우해안로 132 지하1층 (이호일동),제주시,552,4.892210145,33.49776,126.448
1554,황소곱창,한식,제주특별자치도 제주시 삼무로3길 8 (연동),제주시,5,4.2,33.49052,126.4951
1555,삼아갈비,한식,제주특별자치도 제주시 서광로21길 4-1 (삼도일동),제주시,2,3.75,33.50051,126.5222
1556,최가네옛날손두부집,한식,제주특별자치도 제주시 사장2길 36 1층 (연동),제주시,7,3.571428571,33.4843,126.4921
1557,민성이네식당,한식,제주특별자치도 제주시 도령로11길 20 1층 (연동 대원빌라1차),제주시,3,3.5,33.49235,126.4868
1558,파도소리해녀촌,한식,제주특별자치도 제주시 우도면 우도해안길 510,제주시,286,4.683566434,33.51976,126.9489
1559,유가네한우곰탕,식육(숯불구이),제주특별자치도 제주시 추자면 추자로 50 1층,제주시,1,5.0,33.96272,126.2942
1560,제주돈아도두점,일식,제주특별자치도 제주시 서해안로 272 (도두이동),제주시,103,4.859223301,33.50925,126.4747
1561,정개,한식,제주특별자치도 제주시 서사로21길 3 1층 (삼도일동),제주시,156,4.711538462,33.49896,126.5202
1562,바르다김선생제주연동신시가지점,한식,제주특별자치도 제주시 연북로 24 지하1층 102호 (노형동),제주시,62,4.225806452,33.48167,126.4839
1563,옛날아우내순대외도점,한식,제주특별자치도 제주시 도근내길 12-1 1층 (외도일동),제주시,22,4.590909091,33.4924,126.4326
1564,레드팬더,중국식,제주특별자치도 제주시 신대로18길 51 (연동),제주시,3,4.833333333,33.48461,126.491
1565,레스토랑더원,경양식,제주특별자치도 제주시 사장3길 33 1층 (연동),제주시,4,3.75,33.48253,126.4915
1566,마린수산회센타,횟집,제주특별자치도 제주시 동문로2길 10 1층 (일도일동 산지천복개 제1공구 비동6호),제주시,52,4.346153846,33.51236,126.5266
1567,팔팔돼지,한식,제주특별자치도 제주시 제원길 7 (연동),제주시,109,4.21559633,33.48924,126.4896
1568,제주공항본점공항뚝배기,식육(숯불구이),제주특별자치도 제주시 연삼로 31 (연동),제주시,509,4.952848723,33.49387,126.4959
1569,샤오핑,중국식,제주특별자치도 제주시 연신로 71 1층 (이도이동),제주시,7,3.5,33.49522,126.5482
1570,목마,한식,제주특별자치도 제주시 곤을길 23 1층 (화북일동),제주시,7,4.857142857,33.52309,126.5596
1571,20세기소년,기타,제주특별자치도 제주시 동광로1길 2 1층 (이도일동),제주시,18,4.805555556,33.50141,126.5296
1572,모리아짬뽕,중국식,제주특별자치도 제주시 조천읍 함덕로 32 1층,제주시,59,3.966101695,33.54199,126.6719
1573,돈먹고돈주기,한식,제주특별자치도 제주시 무근성7길 22 1층 (삼도이동),제주시,8,4.3125,33.51445,126.5207
1574,정순화손두부,한식,제주특별자치도 제주시 조천읍 일주동로 1415,제주시,14,3.392857143,33.54466,126.6861
1575,오누이밥상,한식,제주특별자치도 제주시 추자면 추자로 68,제주시,12,4.25,33.96127,126.2945
1576,멍군식당,한식,제주특별자치도 제주시 조천읍 신북로 601,제주시,12,4.666666667,33.5401,126.6737
1577,일품왕솥뚜껑,한식,제주특별자치도 제주시 고마로15길 3 (일도이동),제주시,2,2.75,33.50704,126.5409
1578,쭈꾸쭈꾸쭈꾸미,한식,제주특별자치도 제주시 연동11길 33 (연동 제1호),제주시,39,4.525641026,33.49665,126.5008
1579,후니참치,횟집,제주특별자치도 제주시 노연로 39 (노형동),제주시,4,5.0,33.48624,126.4843
1580,아침바다,횟집,제주특별자치도 제주시 수덕5길 66 103호 (노형동),제주시,60,4.7,33.48361,126.4725
1581,제주예찬,한식,제주특별자치도 제주시 1100로 2997 1층 (노형동),제주시,429,4.592074592,33.45407,126.4869
1582,짬뽕에취한날,중국식,제주특별자치도 제주시 귀아랑2길 4 (연동),제주시,179,4.374301676,33.49111,126.4979
1583,하노이안브라더스,"외국음식전문점(인도,태국등)",제주특별자치도 제주시 천수동로 1 (건입동),제주시,63,4.285714286,33.50964,126.5436
1584,황궁쟁반행복반점,중국식,제주특별자치도 제주시 절물3길 24 (외도일동),제주시,1,2.5,33.49047,126.4332
1585,착한집,한식,제주특별자치도 제주시 서광로 98 (오라삼동),제주시,286,4.302447552,33.49997,126.507
1586,흑마가든,식육(숯불구이),제주특별자치도 제주시 연화로2길 20-1 (연동),제주시,17,4.617647059,33.47729,126.4893
1587,고래냉삼,한식,제주특별자치도 제주시 우령2길 29-5 (외도일동),제주시,18,4.472222222,33.4866,126.4322
1588,연동한라국시,한식,제주특별자치도 제주시 신대로18길 41 (연동),제주시,1,5.0,33.48451,126.4921
1589,고객식당,한식,제주특별자치도 제주시 오현길 78-6 1층 (이도일동),제주시,209,4.110047847,33.5117,126.5258
1590,육장갈비제주본점,한식,제주특별자치도 제주시 승천로 2 (이도이동),제주시,12,4.0,33.49724,126.538
1591,방일해장국제주본점,경양식,제주특별자치도 제주시 월광로 163 1층 (노형동),제주시,24,4.270833333,33.49288,126.4746
1592,오션베스트빌,한식,제주특별자치도 제주시 조천읍 조함해안로 221,제주시,13,4.615384615,33.55308,126.6447
1593,아라숯불갈비,식육(숯불구이),제주특별자치도 제주시 중앙로 555 (아라일동),제주시,62,4.685483871,33.47367,126.5459
1594,잠녀해녀촌,한식,제주특별자치도 제주시 조천읍 조함해안로 410,제주시,197,4.187817259,33.54628,126.66
1595,월계,한식,제주특별자치도 제주시 월평1길 8 (월평동(월평1로 47)),제주시,2,5.0,33.47164,126.5737
1596,황금섬숯불갈비,식육(숯불구이),제주특별자치도 제주시 추자면 추자로 36,제주시,5,4.2,33.96302,126.2957
1597,바다풍경,횟집,제주특별자치도 제주시 서해안로 654 (용담삼동),제주시,237,4.297468354,33.51618,126.5068
1598,아침하늘,한식,제주특별자치도 제주시 조천읍 조와로 5,제주시,11,4.545454545,33.53495,126.6361
1599,국수상회,한식,제주특별자치도 제주시 연동10길 7 (연동),제주시,3,3.5,33.49704,126.5006
1600,달빛노을,한식,제주특별자치도 제주시 중앙로 22 지하1층 (건입동),제주시,3,2.666666667,33.51639,126.5246
1601,세이슌칠성로점,한식,제주특별자치도 제주시 관덕로11길 35 2층 (건입동),제주시,17,3.970588235,33.51611,126.5255
1602,얼얼이불막창,한식,제주특별자치도 제주시 건주로4길 26 1층 (도련일동),제주시,2,5.0,33.51668,126.5789
1603,24시얼큰시원생고기김치찌개외도점,한식,제주특별자치도 제주시 우정로 85 1층 (외도일동),제주시,45,3.966666667,33.48513,126.4311
1604,월랑다호,한식,제주특별자치도 제주시 월랑로6길 32 1층 (노형동),제주시,1,5.0,33.49003,126.4795
1605,도남황금,식육(숯불구이),제주특별자치도 제주시 신성로 98 (도남동),제주시,37,4.391891892,33.49622,126.5295
1606,제주돈,한식,제주특별자치도 제주시 연신로 83 (이도이동),제주시,29,4.586206897,33.49443,126.5488
1607,바다양푼이동태탕외도점,식육(숯불구이),제주특별자치도 제주시 우령6길 77 101호 (외도일동 한영빌딩),제주시,13,4.576923077,33.48444,126.429
1608,시골뚝배기,한식,제주특별자치도 제주시 선반로 19 (화북일동 외3필지),제주시,1,5.0,33.51508,126.5602
1609,제주밥상,한식,제주특별자치도 제주시 사장3길 27 (연동),제주시,23,4.282608696,33.48277,126.4919
1610,손사장네행복하소,한식,제주특별자치도 제주시 연북로 74 1층 (연동),제주시,10,3.35,33.48155,126.4892
1611,오니기리와이규동일도점,한식,제주특별자치도 제주시 고마로 98-1 (일도이동),제주시,5,4.5,33.50553,126.5409
1612,오늘은좋은날,한식,제주특별자치도 제주시 우령8길 17 (외도일동),제주시,234,4.867521368,33.48968,126.4275
